image_2,image_1,rt,correct,type,VerbalScored,high_low_verbal,worker_id,trial_no_ptcp
soap,pope,1976.5,0,non-ortho,4.583333333,high_verbal,IMlP20yi,18
soap,pope,1724.9,1,non-ortho,1.92,low_verbal,JeMnPabT,37
soap,pope,1464,1,non-ortho,5,high_verbal,Ki4GHif7,4
soap,pope,4250.7,0,non-ortho,4.5,high_verbal,KPfJRNRo,21
soap,pope,1742.4,1,non-ortho,2.58,low_verbal,lAeE5wTL,37
soap,pope,3371.7,1,non-ortho,4.67,high_verbal,lcQfoynH,24
soap,pope,2074.2,1,non-ortho,4.666667,high_verbal,LpHjkqKd,40
soap,pope,2564.7,0,non-ortho,1.08,low_verbal,LyXqRZhM,28
soap,pope,2175,1,non-ortho,5,high_verbal,m6nAacjH,41
soap,pope,1803.3,1,non-ortho,4.75,high_verbal,mHkNNA58,2
soap,pope,2239,0,non-ortho,2.666666667,low_verbal,mqvAJ91n,36
soap,pope,1803.1,1,non-ortho,1.75,low_verbal,mZqk099M,25
soap,pope,3408,1,non-ortho,4.666667,high_verbal,NCar5SZo,51
soap,pope,2177.8,1,non-ortho,4.75,high_verbal,NRFUWLZO,34
soap,pope,2958.1,1,non-ortho,3.083333333,low_verbal,NS1YHcvi,25
soap,pope,2036.9,0,non-ortho,2.5,low_verbal,OE580Gi8,6
soap,pope,1756.4,1,non-ortho,4.67,high_verbal,OHHIBcMJ,46
soap,pope,2428,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,37
soap,pope,2412,0,non-ortho,2.916666667,low_verbal,ozMU0TCL,17
soap,pope,2499.6,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,38
soap,pope,2110.8,0,non-ortho,4.333333,high_verbal,Ps3HVmAH,23
soap,pope,4129.2,0,non-ortho,1.5,low_verbal,pylKRwzb,34
soap,pope,2745.4,0,non-ortho,5,high_verbal,qFEgGDhX,49
soap,pope,3351.6,1,non-ortho,3,low_verbal,qkCSFiGm,51
soap,pope,1729.4,1,non-ortho,4.416667,high_verbal,Qy5J1Mxs,24
soap,pope,3394,0,non-ortho,2.58,low_verbal,rdIExOr9,38
soap,pope,1105.3,1,non-ortho,4.166667,high_verbal,RHqN8QGm,34
soap,pope,2181.9,1,non-ortho,4.67,high_verbal,RlmJUu78,28
soap,pope,2154.5,1,non-ortho,4.25,high_verbal,sZLRQDIR,17
soap,pope,3973.9,0,non-ortho,2.33,low_verbal,TFWelN7f,47
soap,pope,1828,1,non-ortho,4.25,high_verbal,ts7nbQkN,3
soap,pope,1230.1,1,non-ortho,4.583333333,high_verbal,U8Rxi9rz,10
soap,pope,1318.9,1,non-ortho,1.67,low_verbal,UhCBWnbb,20
soap,pope,3587.6,0,non-ortho,2.17,low_verbal,vhsbIoXa,9
soap,pope,2847,1,non-ortho,2.83,low_verbal,VxHNyXXR,48
soap,pope,831.7000003,1,non-ortho,2.67,low_verbal,wDmKNbjb,30
soap,pope,2095.3,1,non-ortho,4.666666667,high_verbal,WewWn58j,41
soap,pope,3369,0,non-ortho,3,low_verbal,xa4C6HC1,46
soap,pope,2116.5,1,non-ortho,1.75,low_verbal,Xa9ISMwC,25
soap,pope,3938.2,1,non-ortho,2.58,low_verbal,xMXJBD7Y,10
soap,pope,1718,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,44
soap,pope,1864.9,0,non-ortho,4.75,high_verbal,XTcCmXvP,50
soap,pope,2117.9,1,non-ortho,4.75,high_verbal,XWkUpOyp,45
soap,pope,4921.3,1,non-ortho,4.83,high_verbal,XxuTNyUr,27
soap,pope,2259,1,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,11
soap,pope,1150.4,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,32
soap,pope,1542.3,1,non-ortho,4.833333333,high_verbal,yduNAfJN,39
soap,pope,1915.3,0,non-ortho,4.92,high_verbal,yI870PhA,12
soap,pope,3855.4,0,non-ortho,4.92,high_verbal,zfMwhrdi,38
soap,pope,2496.3,1,non-ortho,2.17,low_verbal,zzU1ectZ,8
sock,cat,2927.3,1,NR,2.25,low_verbal,05Wo9IGy,40
sock,cat,1468.3,1,NR,1.75,low_verbal,0CxunTLR,27
sock,cat,1186.5,1,NR,2.42,low_verbal,0EwA9ugv,9
sock,cat,1658.7,1,NR,2.58,low_verbal,0X9nY8Ym,39
sock,cat,4284,1,NR,2.833333333,low_verbal,1hM1LUCj,6
sock,cat,1526.1,1,NR,4.166667,high_verbal,26Z3U4Qu,42
sock,cat,1902.7,1,NR,3.083333333,low_verbal,2dXRa5Zq,35
sock,cat,1314,1,NR,4.67,high_verbal,2Ie4vXKm,20
sock,cat,2926.7,1,NR,1.83,low_verbal,3DHBLnqj,42
sock,cat,1492.6,1,NR,4.92,high_verbal,3HwZ3aSO,14
sock,cat,2584.2,1,NR,4.83,high_verbal,4ELANfYv,39
sock,cat,1984.1,1,NR,4.833333333,high_verbal,4FubSY7J,28
sock,cat,1401.9,1,NR,3.083333333,low_verbal,4KFmznfv,35
sock,cat,2374.9,1,NR,1.33,low_verbal,5WF1GwNy,2
sock,cat,2633.3,1,NR,4.5,high_verbal,79p4hVcb,26
sock,cat,1905.2,1,NR,4.666666667,high_verbal,7eDZS0g9,12
sock,cat,1173.6,1,NR,2.92,low_verbal,7rrmnKSW,48
sock,cat,1409.4,1,NR,2.17,low_verbal,7rvMjiCW,53
sock,cat,2005,1,NR,2.833333333,low_verbal,8Mnv01S8,12
sock,cat,1824.4,1,NR,2.75,low_verbal,8yyEgSuX,15
sock,cat,1235.8,1,NR,5,high_verbal,AvRdAeDp,35
sock,cat,1556.4,1,NR,2.25,low_verbal,AZihdj82,26
sock,cat,3221.5,1,NR,4.75,high_verbal,BfCux7Qy,46
sock,cat,1977.4,1,NR,4.67,high_verbal,bj3SfFHq,31
sock,cat,1872.2,1,NR,4.166667,high_verbal,c8Txd3Z5,36
sock,cat,1240,1,NR,1,low_verbal,CPt18YMj,36
sock,cat,3200,1,NR,2.916666667,low_verbal,Ds5BnIYz,48
sock,cat,4186.2,1,NR,4.75,high_verbal,DuDDHkI9,47
sock,cat,2826.4,1,NR,4.333333,high_verbal,duTSHxzu,17
sock,cat,2000.7,1,NR,3.25,low_verbal,e3BB2RMg,1
sock,cat,1896,1,NR,3.17,low_verbal,Ezm1v61p,5
sock,cat,2490,1,NR,3,low_verbal,fbKqS6qy,39
sock,cat,1972.4,1,NR,1.42,low_verbal,fX6rWWkd,13
sock,cat,1269.5,1,NR,2.58,low_verbal,GJMX4RUC,12
sock,cat,2784,1,NR,3,low_verbal,gmTxt8dp,40
sock,cat,2449.8,1,NR,4.67,high_verbal,gY67hxD2,42
sock,cat,2447.2,1,NR,2.42,low_verbal,HPiIXyO1,10
sock,cat,1737.1,1,NR,2.833333333,low_verbal,hRiDYGB2,19
sock,cat,1219.3,1,NR,4.58,high_verbal,hsk1bUWA,48
sock,cat,2514.7,1,NR,4.75,high_verbal,IbadRTNw,35
sock,cat,2036.2,1,NR,4.92,high_verbal,IGrNgFbi,39
sock,cat,1869.7,1,NR,4.583333333,high_verbal,IMlP20yi,23
sock,cat,1392.2,1,NR,1.92,low_verbal,JeMnPabT,15
sock,cat,2867,1,NR,5,high_verbal,Ki4GHif7,47
sock,cat,2842,1,NR,4.5,high_verbal,KPfJRNRo,15
sock,cat,1985.9,1,NR,2.58,low_verbal,lAeE5wTL,44
sock,cat,3241,1,NR,4.67,high_verbal,lcQfoynH,9
sock,cat,1197.3,1,NR,4.666667,high_verbal,LpHjkqKd,29
sock,cat,1491,1,NR,1.08,low_verbal,LyXqRZhM,32
sock,cat,2702,1,NR,5,high_verbal,m6nAacjH,7
sock,cat,1679.5,1,NR,4.75,high_verbal,mHkNNA58,21
sock,cat,1409,1,NR,2.666666667,low_verbal,mqvAJ91n,29
sock,cat,1783.8,1,NR,1.75,low_verbal,mZqk099M,1
sock,cat,2805,1,NR,4.666667,high_verbal,NCar5SZo,28
sock,cat,1495.5,1,NR,4.75,high_verbal,NRFUWLZO,6
sock,cat,2435.8,1,NR,3.083333333,low_verbal,NS1YHcvi,42
sock,cat,3664.4,1,NR,1.92,low_verbal,Ny0Ml3uz,25
sock,cat,1372.6,1,NR,2.5,low_verbal,OE580Gi8,14
sock,cat,3007.5,1,NR,4.67,high_verbal,OHHIBcMJ,32
sock,cat,2648,1,NR,2.916666667,low_verbal,OwZfp5qv,9
sock,cat,1609,1,NR,2.916666667,low_verbal,ozMU0TCL,18
sock,cat,2917.3,1,NR,4.916666667,high_verbal,Po8DLpvd,39
sock,cat,1214.5,1,NR,4.333333,high_verbal,Ps3HVmAH,38
sock,cat,1182.9,1,NR,1.5,low_verbal,pylKRwzb,38
sock,cat,1517.8,1,NR,5,high_verbal,qFEgGDhX,38
sock,cat,2676.5,1,NR,3,low_verbal,qkCSFiGm,9
sock,cat,1505.5,1,NR,4.166667,high_verbal,qPOXJpNv,48
sock,cat,1365.9,1,NR,4.416667,high_verbal,Qy5J1Mxs,37
sock,cat,3281,1,NR,2.58,low_verbal,rdIExOr9,36
sock,cat,1171.9,1,NR,4.166667,high_verbal,RHqN8QGm,5
sock,cat,1429.6,1,NR,4.67,high_verbal,RlmJUu78,36
sock,cat,1228.1,1,NR,4.25,high_verbal,sZLRQDIR,6
sock,cat,3670.3,1,NR,2.33,low_verbal,TFWelN7f,42
sock,cat,1466.4,1,NR,4.583333333,high_verbal,U8Rxi9rz,48
sock,cat,1441.5,1,NR,1.67,low_verbal,UhCBWnbb,16
sock,cat,1249.5,1,NR,2.17,low_verbal,vhsbIoXa,41
sock,cat,2265,1,NR,2.83,low_verbal,VxHNyXXR,19
sock,cat,1868.3,1,NR,4.666666667,high_verbal,WewWn58j,18
sock,cat,1498.5,1,NR,3,low_verbal,xa4C6HC1,4
sock,cat,1379.3,1,NR,1.75,low_verbal,Xa9ISMwC,39
sock,cat,3505,1,NR,2.58,low_verbal,xMXJBD7Y,16
sock,cat,1229,1,NR,4.833333333,high_verbal,xnNpmgQR,26
sock,cat,1184.5,1,NR,4.75,high_verbal,XTcCmXvP,14
sock,cat,1428.7,1,NR,4.75,high_verbal,XWkUpOyp,11
sock,cat,2430.3,1,NR,4.83,high_verbal,XxuTNyUr,46
sock,cat,1440,1,NR,4.666666667,high_verbal,y1Ud0IvQ,7
sock,cat,1155,1,NR,4.583333333,high_verbal,ycrZF9Ui,16
sock,cat,1743.5,1,NR,4.833333333,high_verbal,yduNAfJN,32
sock,cat,1409.9,1,NR,4.92,high_verbal,yI870PhA,46
sock,cat,2720.2,1,NR,4.92,high_verbal,zfMwhrdi,17
sock,cat,1538,1,NR,2.17,low_verbal,zzU1ectZ,43
square_rhyme,bear,1901.9,1,non-ortho,2.25,low_verbal,05Wo9IGy,14
square_rhyme,bear,2672.7,1,non-ortho,1.75,low_verbal,0CxunTLR,21
square_rhyme,bear,1008.4,0,non-ortho,2.42,low_verbal,0EwA9ugv,48
square_rhyme,bear,2209,1,non-ortho,2.58,low_verbal,0X9nY8Ym,44
square_rhyme,bear,1709,0,non-ortho,2.833333333,low_verbal,1hM1LUCj,20
square_rhyme,bear,1765,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,20
square_rhyme,bear,2095.5,1,non-ortho,3.083333333,low_verbal,2dXRa5Zq,51
square_rhyme,bear,1960.3,1,non-ortho,4.67,high_verbal,2Ie4vXKm,13
square_rhyme,bear,2747.2,0,non-ortho,1.83,low_verbal,3DHBLnqj,22
square_rhyme,bear,1609.1,0,non-ortho,4.92,high_verbal,3HwZ3aSO,13
square_rhyme,bear,2290.8,1,non-ortho,4.83,high_verbal,4ELANfYv,49
square_rhyme,bear,2264.8,1,non-ortho,4.833333333,high_verbal,4FubSY7J,27
square_rhyme,bear,1665.3,1,non-ortho,3.083333333,low_verbal,4KFmznfv,2
square_rhyme,bear,2830.3,0,non-ortho,1.33,low_verbal,5WF1GwNy,49
square_rhyme,bear,2132,0,non-ortho,4.5,high_verbal,79p4hVcb,48
square_rhyme,bear,1788.4,1,non-ortho,4.666666667,high_verbal,7eDZS0g9,49
square_rhyme,bear,1838.8,1,non-ortho,2.92,low_verbal,7rrmnKSW,24
square_rhyme,bear,2223.8,1,non-ortho,2.17,low_verbal,7rvMjiCW,32
square_rhyme,bear,2317.3,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,15
square_rhyme,bear,4151.3,0,non-ortho,2.75,low_verbal,8yyEgSuX,33
square_rhyme,bear,1504.3,1,non-ortho,5,high_verbal,AvRdAeDp,51
square_rhyme,bear,1656.3,1,non-ortho,2.25,low_verbal,AZihdj82,5
square_rhyme,bear,2466,1,non-ortho,4.75,high_verbal,BfCux7Qy,33
square_rhyme,bear,4891.6,0,non-ortho,4.166667,high_verbal,c8Txd3Z5,29
square_rhyme,bear,1511,0,non-ortho,1,low_verbal,CPt18YMj,12
square_rhyme,bear,2023.5,1,non-ortho,2.916666667,low_verbal,Ds5BnIYz,20
square_rhyme,bear,2173.4,1,non-ortho,4.75,high_verbal,DuDDHkI9,26
square_rhyme,bear,2873.1,1,non-ortho,4.333333,high_verbal,duTSHxzu,37
square_rhyme,bear,2702,1,non-ortho,3.25,low_verbal,e3BB2RMg,4
square_rhyme,bear,2022,1,non-ortho,3.17,low_verbal,Ezm1v61p,2
square_rhyme,bear,2479,1,non-ortho,3,low_verbal,fbKqS6qy,12
square_rhyme,bear,3730.1,0,non-ortho,1.42,low_verbal,fX6rWWkd,41
square_rhyme,bear,1561.6,1,non-ortho,2.58,low_verbal,GJMX4RUC,41
square_rhyme,bear,2251,1,non-ortho,3,low_verbal,gmTxt8dp,4
square_rhyme,bear,1659,1,non-ortho,4.67,high_verbal,gY67hxD2,34
square_rhyme,bear,2399.5,1,non-ortho,2.42,low_verbal,HPiIXyO1,6
square_rhyme,bear,1941.9,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,12
square_rhyme,bear,1725.7,1,non-ortho,4.58,high_verbal,hsk1bUWA,31
square_rhyme,bear,2395.7,1,non-ortho,4.75,high_verbal,IbadRTNw,6
square_rhyme,bear,2138,1,non-ortho,4.92,high_verbal,IGrNgFbi,12
square_rhyme,bear,1759.3,1,non-ortho,4.583333333,high_verbal,IMlP20yi,49
square_rhyme,bear,1559.6,1,non-ortho,1.92,low_verbal,JeMnPabT,16
square_rhyme,bear,1686,1,non-ortho,5,high_verbal,Ki4GHif7,17
square_rhyme,bear,1415.8,1,non-ortho,4.5,high_verbal,KPfJRNRo,26
square_rhyme,bear,2160.9,1,non-ortho,2.58,low_verbal,lAeE5wTL,50
square_rhyme,bear,3497.3,1,non-ortho,4.67,high_verbal,lcQfoynH,6
square_rhyme,bear,1789.1,1,non-ortho,4.666667,high_verbal,LpHjkqKd,43
square_rhyme,bear,2981.2,1,non-ortho,1.08,low_verbal,LyXqRZhM,35
square_rhyme,bear,2202,1,non-ortho,5,high_verbal,m6nAacjH,3
square_rhyme,bear,1991,1,non-ortho,4.75,high_verbal,mHkNNA58,19
square_rhyme,bear,1839,1,non-ortho,2.666666667,low_verbal,mqvAJ91n,9
square_rhyme,bear,2247,1,non-ortho,1.75,low_verbal,mZqk099M,38
square_rhyme,bear,2409,1,non-ortho,4.666667,high_verbal,NCar5SZo,41
square_rhyme,bear,2157.5,0,non-ortho,4.75,high_verbal,NRFUWLZO,53
square_rhyme,bear,2595.5,1,non-ortho,3.083333333,low_verbal,NS1YHcvi,31
square_rhyme,bear,2259.4,0,non-ortho,1.92,low_verbal,Ny0Ml3uz,5
square_rhyme,bear,2181.1,0,non-ortho,2.5,low_verbal,OE580Gi8,41
square_rhyme,bear,2226.9,1,non-ortho,4.67,high_verbal,OHHIBcMJ,33
square_rhyme,bear,1953,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,36
square_rhyme,bear,1722,1,non-ortho,2.916666667,low_verbal,ozMU0TCL,4
square_rhyme,bear,1796.5,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,53
square_rhyme,bear,1774,1,non-ortho,4.333333,high_verbal,Ps3HVmAH,6
square_rhyme,bear,1851.1,0,non-ortho,1.5,low_verbal,pylKRwzb,11
square_rhyme,bear,2038,1,non-ortho,5,high_verbal,qFEgGDhX,1
square_rhyme,bear,3625.8,1,non-ortho,3,low_verbal,qkCSFiGm,14
square_rhyme,bear,2195.3,1,non-ortho,4.166667,high_verbal,qPOXJpNv,33
square_rhyme,bear,1393.8,0,non-ortho,4.416667,high_verbal,Qy5J1Mxs,27
square_rhyme,bear,2511,1,non-ortho,2.58,low_verbal,rdIExOr9,5
square_rhyme,bear,1363.7,0,non-ortho,4.166667,high_verbal,RHqN8QGm,11
square_rhyme,bear,2520.6,1,non-ortho,4.67,high_verbal,RlmJUu78,48
square_rhyme,bear,1839.5,1,non-ortho,4.25,high_verbal,sZLRQDIR,11
square_rhyme,bear,4243,0,non-ortho,2.33,low_verbal,TFWelN7f,28
square_rhyme,bear,1290.7,0,non-ortho,4.25,high_verbal,ts7nbQkN,30
square_rhyme,bear,1579.4,1,non-ortho,4.583333333,high_verbal,U8Rxi9rz,34
square_rhyme,bear,2465,1,non-ortho,1.67,low_verbal,UhCBWnbb,2
square_rhyme,bear,1645.6,1,non-ortho,2.17,low_verbal,vhsbIoXa,49
square_rhyme,bear,2171,1,non-ortho,2.83,low_verbal,VxHNyXXR,41
square_rhyme,bear,1110.9,1,non-ortho,2.67,low_verbal,wDmKNbjb,28
square_rhyme,bear,1819.5,1,non-ortho,4.666666667,high_verbal,WewWn58j,21
square_rhyme,bear,2659.3,1,non-ortho,3,low_verbal,xa4C6HC1,24
square_rhyme,bear,2077.1,1,non-ortho,1.75,low_verbal,Xa9ISMwC,17
square_rhyme,bear,2486.3,1,non-ortho,2.58,low_verbal,xMXJBD7Y,21
square_rhyme,bear,1964,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,37
square_rhyme,bear,2282,0,non-ortho,4.75,high_verbal,XTcCmXvP,34
square_rhyme,bear,3475,1,non-ortho,4.75,high_verbal,XWkUpOyp,21
square_rhyme,bear,4387.2,1,non-ortho,4.83,high_verbal,XxuTNyUr,12
square_rhyme,bear,1730,0,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,24
square_rhyme,bear,1117.9,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,49
square_rhyme,bear,1574.6,1,non-ortho,4.833333333,high_verbal,yduNAfJN,33
square_rhyme,bear,2072.3,1,non-ortho,4.92,high_verbal,yI870PhA,37
square_rhyme,bear,2234.8,1,non-ortho,4.92,high_verbal,zfMwhrdi,35
square_rhyme,bear,1801.6,1,non-ortho,2.17,low_verbal,zzU1ectZ,18
thumb,drum,1314.9,1,non-ortho,2.25,low_verbal,05Wo9IGy,27
thumb,drum,1816,1,non-ortho,1.75,low_verbal,0CxunTLR,22
thumb,drum,1129.1,1,non-ortho,2.42,low_verbal,0EwA9ugv,4
thumb,drum,1262,1,non-ortho,2.58,low_verbal,0X9nY8Ym,48
thumb,drum,1430,1,non-ortho,2.833333333,low_verbal,1hM1LUCj,35
thumb,drum,1333.5,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,31
thumb,drum,1485.1,1,non-ortho,3.083333333,low_verbal,2dXRa5Zq,11
thumb,drum,2161.9,1,non-ortho,4.67,high_verbal,2Ie4vXKm,34
thumb,drum,2032.1,1,non-ortho,1.83,low_verbal,3DHBLnqj,4
thumb,drum,1397.1,1,non-ortho,4.92,high_verbal,3HwZ3aSO,35
thumb,drum,1603.6,1,non-ortho,4.83,high_verbal,4ELANfYv,48
thumb,drum,1284.8,1,non-ortho,4.833333333,high_verbal,4FubSY7J,33
thumb,drum,1792.2,1,non-ortho,3.083333333,low_verbal,4KFmznfv,8
thumb,drum,1243.2,1,non-ortho,4.5,high_verbal,79p4hVcb,18
thumb,drum,1265,1,non-ortho,4.666666667,high_verbal,7eDZS0g9,36
thumb,drum,1271.1,1,non-ortho,2.92,low_verbal,7rrmnKSW,50
thumb,drum,1926.2,1,non-ortho,2.17,low_verbal,7rvMjiCW,28
thumb,drum,4918.2,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,28
thumb,drum,1857.9,0,non-ortho,2.75,low_verbal,8yyEgSuX,2
thumb,drum,1826.5,0,non-ortho,5,high_verbal,AvRdAeDp,42
thumb,drum,1159.1,1,non-ortho,2.25,low_verbal,AZihdj82,42
thumb,drum,1889.699999,1,non-ortho,4.75,high_verbal,BfCux7Qy,40
thumb,drum,1994.2,1,non-ortho,4.67,high_verbal,bj3SfFHq,42
thumb,drum,1626.2,1,non-ortho,4.166667,high_verbal,c8Txd3Z5,41
thumb,drum,1420,1,non-ortho,1,low_verbal,CPt18YMj,21
thumb,drum,1277.9,1,non-ortho,2.916666667,low_verbal,Ds5BnIYz,43
thumb,drum,1193.2,1,non-ortho,4.75,high_verbal,DuDDHkI9,27
thumb,drum,1338.3,1,non-ortho,4.333333,high_verbal,duTSHxzu,1
thumb,drum,1748.3,1,non-ortho,3.25,low_verbal,e3BB2RMg,37
thumb,drum,3813,0,non-ortho,3.17,low_verbal,Ezm1v61p,37
thumb,drum,1165,1,non-ortho,3,low_verbal,fbKqS6qy,38
thumb,drum,1279.1,1,non-ortho,1.42,low_verbal,fX6rWWkd,40
thumb,drum,1099.7,1,non-ortho,2.58,low_verbal,GJMX4RUC,16
thumb,drum,3134,0,non-ortho,3,low_verbal,gmTxt8dp,42
thumb,drum,1275.3,1,non-ortho,4.67,high_verbal,gY67hxD2,41
thumb,drum,2244.1,1,non-ortho,2.42,low_verbal,HPiIXyO1,25
thumb,drum,1889.6,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,23
thumb,drum,1245,1,non-ortho,4.58,high_verbal,hsk1bUWA,4
thumb,drum,1253.1,1,non-ortho,4.75,high_verbal,IbadRTNw,41
thumb,drum,1219.2,1,non-ortho,4.92,high_verbal,IGrNgFbi,29
thumb,drum,1596.2,1,non-ortho,4.583333333,high_verbal,IMlP20yi,50
thumb,drum,1017.5,1,non-ortho,1.92,low_verbal,JeMnPabT,11
thumb,drum,2193,1,non-ortho,5,high_verbal,Ki4GHif7,11
thumb,drum,992.8999999,1,non-ortho,4.5,high_verbal,KPfJRNRo,42
thumb,drum,1708.2,1,non-ortho,2.58,low_verbal,lAeE5wTL,15
thumb,drum,1528.6,1,non-ortho,4.67,high_verbal,lcQfoynH,52
thumb,drum,1112.5,1,non-ortho,4.666667,high_verbal,LpHjkqKd,23
thumb,drum,1558.2,1,non-ortho,1.08,low_verbal,LyXqRZhM,49
thumb,drum,1566,1,non-ortho,5,high_verbal,m6nAacjH,32
thumb,drum,1601.8,1,non-ortho,4.75,high_verbal,mHkNNA58,42
thumb,drum,1339,1,non-ortho,2.666666667,low_verbal,mqvAJ91n,46
thumb,drum,1492,1,non-ortho,1.75,low_verbal,mZqk099M,32
thumb,drum,3117,0,non-ortho,4.666667,high_verbal,NCar5SZo,23
thumb,drum,1887.4,1,non-ortho,4.75,high_verbal,NRFUWLZO,41
thumb,drum,1275,1,non-ortho,3.083333333,low_verbal,NS1YHcvi,12
thumb,drum,1184.4,1,non-ortho,2.5,low_verbal,OE580Gi8,26
thumb,drum,1266.2,1,non-ortho,4.67,high_verbal,OHHIBcMJ,11
thumb,drum,3946,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,48
thumb,drum,1273,1,non-ortho,2.916666667,low_verbal,ozMU0TCL,26
thumb,drum,2526.7,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,5
thumb,drum,1439.2,1,non-ortho,4.333333,high_verbal,Ps3HVmAH,16
thumb,drum,3734.7,0,non-ortho,1.5,low_verbal,pylKRwzb,10
thumb,drum,1672,1,non-ortho,5,high_verbal,qFEgGDhX,27
thumb,drum,1193.2,1,non-ortho,3,low_verbal,qkCSFiGm,46
thumb,drum,1414.7,1,non-ortho,4.166667,high_verbal,qPOXJpNv,32
thumb,drum,1298.3,1,non-ortho,4.416667,high_verbal,Qy5J1Mxs,39
thumb,drum,2524,1,non-ortho,2.58,low_verbal,rdIExOr9,25
thumb,drum,2881.9,1,non-ortho,4.166667,high_verbal,RHqN8QGm,44
thumb,drum,1472.4,1,non-ortho,4.67,high_verbal,RlmJUu78,39
thumb,drum,1403.2,1,non-ortho,4.25,high_verbal,sZLRQDIR,49
thumb,drum,1495.2,1,non-ortho,4.25,high_verbal,ts7nbQkN,38
thumb,drum,1006.9,1,non-ortho,4.583333333,high_verbal,U8Rxi9rz,33
thumb,drum,1710.7,1,non-ortho,1.67,low_verbal,UhCBWnbb,52
thumb,drum,1109.8,1,non-ortho,2.17,low_verbal,vhsbIoXa,2
thumb,drum,1417,1,non-ortho,2.83,low_verbal,VxHNyXXR,7
thumb,drum,2157.2,0,non-ortho,2.67,low_verbal,wDmKNbjb,46
thumb,drum,1099.3,1,non-ortho,4.666666667,high_verbal,WewWn58j,10
thumb,drum,2080.5,1,non-ortho,3,low_verbal,xa4C6HC1,50
thumb,drum,2479.4,1,non-ortho,1.75,low_verbal,Xa9ISMwC,49
thumb,drum,2348.9,1,non-ortho,2.58,low_verbal,xMXJBD7Y,22
thumb,drum,1906,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,33
thumb,drum,1489.400001,1,non-ortho,4.75,high_verbal,XTcCmXvP,13
thumb,drum,1413.1,1,non-ortho,4.75,high_verbal,XWkUpOyp,35
thumb,drum,1893.3,1,non-ortho,4.83,high_verbal,XxuTNyUr,20
thumb,drum,3437,1,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,52
thumb,drum,1078,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,27
thumb,drum,1332.8,1,non-ortho,4.833333333,high_verbal,yduNAfJN,18
thumb,drum,1483.5,1,non-ortho,4.92,high_verbal,yI870PhA,44
thumb,drum,1878.8,1,non-ortho,4.92,high_verbal,zfMwhrdi,24
thumb,drum,1435.8,1,non-ortho,2.17,low_verbal,zzU1ectZ,38
tie,eye,1148.8,1,non-ortho,2.25,low_verbal,05Wo9IGy,13
tie,dart,2452.6,1,NR,2.25,low_verbal,05Wo9IGy,47
tie,eye,1588.3,1,non-ortho,1.75,low_verbal,0CxunTLR,29
tie,dart,2269.9,1,NR,1.75,low_verbal,0CxunTLR,52
tie,eye,1022.6,1,non-ortho,2.42,low_verbal,0EwA9ugv,29
tie,dart,1488.5,1,NR,2.42,low_verbal,0EwA9ugv,38
tie,dart,2194.7,1,NR,2.58,low_verbal,0X9nY8Ym,14
tie,eye,1242.6,1,non-ortho,2.58,low_verbal,0X9nY8Ym,31
tie,dart,3607,1,NR,2.833333333,low_verbal,1hM1LUCj,34
tie,eye,3406,0,non-ortho,2.833333333,low_verbal,1hM1LUCj,53
tie,dart,1732.3,1,NR,4.166667,high_verbal,26Z3U4Qu,10
tie,eye,1343.4,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,51
tie,dart,2725.8,1,NR,3.083333333,low_verbal,2dXRa5Zq,33
tie,eye,1740.2,1,non-ortho,3.083333333,low_verbal,2dXRa5Zq,46
tie,eye,1576.9,1,non-ortho,4.67,high_verbal,2Ie4vXKm,7
tie,dart,1352.6,1,NR,4.67,high_verbal,2Ie4vXKm,42
tie,eye,1742,1,non-ortho,1.83,low_verbal,3DHBLnqj,11
tie,dart,2485.7,1,NR,1.83,low_verbal,3DHBLnqj,36
tie,dart,1618,1,NR,4.92,high_verbal,3HwZ3aSO,16
tie,eye,1334.9,1,non-ortho,4.92,high_verbal,3HwZ3aSO,39
tie,eye,1799.8,1,non-ortho,4.83,high_verbal,4ELANfYv,26
tie,dart,1899.9,1,NR,4.83,high_verbal,4ELANfYv,38
tie,eye,1410.4,1,non-ortho,4.833333333,high_verbal,4FubSY7J,30
tie,dart,2756,1,NR,4.833333333,high_verbal,4FubSY7J,49
